Date,Country,Infected_Population_Percentages,Vaccinated_Percentage,Deaths_Infected_Percentage
2021-03-08,Romania,4.3421837106799472,9.77763641264649,2.5239506214459348
2021-03-09,Romania,4.3682662047623735,10.029620804764926,2.5200107234498872
2021-03-10,Romania,4.3921267986674035,10.29835571022072,2.5182236738736079
2021-03-11,Romania,4.4195006088529283,10.559290439053749,2.5139823410839508
2021-03-12,Romania,4.4456928909441205,10.817480467667641,2.5118714147621835
2021-03-13,Romania,4.4716446850161118,11.072199104004376,2.5065296740657947
2021-03-14,Romania,4.4945590108455908,11.29542949382709,2.4988688032811104
2021-03-15,Romania,4.5100966280861146,11.554612842520291,2.4997652666512882
2021-03-16,Romania,4.54208153463979,11.868209219557823,2.4974706462599521
2021-03-17,Romania,4.5744219452218484,12.151990310214906,2.4899855426093018
2021-03-18,Romania,4.6066996197988974,12.423454231888586,2.4827528289446059
2021-03-19,Romania,4.6359398261334359,12.684127560700745,2.4832196600627912
2021-03-20,Romania,4.6678097166779278,12.950253693948255,2.4788093830080822
2021-03-21,Romania,4.6901175944589886,13.182465788488068,2.4754908790957679
2021-03-22,Romania,4.709686000021331,13.426069695937404,2.471865710245122
2021-03-23,Romania,4.7418329745879442,13.732754656423133,2.474291819137008
2021-03-24,Romania,4.773911985149133,14.041771305095022,2.4726685743634893
2021-03-25,Romania,4.8086834159252838,14.349627337674248,2.4700095891036473
2021-03-26,Romania,4.8427490666450854,14.637852228686121,2.4651574526886249
2021-03-27,Romania,4.8734322010948263,14.943935969123848,2.467015455186182
2021-03-28,Romania,4.8966392949476818,15.229975555961248,2.4678150537358881
2021-03-29,Romania,4.91663639654425,15.504226001857404,2.4705378210056321
2021-03-30,Romania,4.9490709111338216,15.841003332745707,2.472833062377
2021-03-31,Romania,4.9812544817033579,16.145591865064056,2.4703952443474675
2021-04-01,Romania,5.0132237042557808,16.446803109112761,2.4688242373174765
2021-04-02,Romania,5.04358793068006,16.749865065309226,2.4689911954275097
2021-04-03,Romania,5.072331476974945,17.039626988443818,2.4708727056844606
2021-04-04,Romania,5.0940329067075876,17.29232238861902,2.4703014753046824
2021-04-05,Romania,5.1129112162148314,17.56088477006104,2.4734505401917817
2021-04-06,Romania,5.14025888639827,17.848158164996946,2.4802256266927851
2021-04-07,Romania,5.1685266846551707,18.137470480095644,2.4843621032869927
2021-04-08,Romania,5.194609178737597,18.434541147813764,2.489198510889048
2021-04-09,Romania,5.2204459568004058,18.718364062474187,2.4902984813054863
2021-04-10,Romania,5.2429786385994142,19.042181180327745,2.49345624784991
2021-04-11,Romania,5.2602414959776818,19.340114468114738,2.4980942527433316
2021-04-12,Romania,5.27238614094731,19.668856362361492,2.5035449037670179
2021-04-13,Romania,5.2926864665680879,20.069268914330429,2.5130065697129416
2021-04-14,Romania,5.3139957962694249,20.488136307772802,2.5190639176190839
2021-04-15,Romania,5.3341340538772632,20.90666910918846,2.5286655604571591
2021-04-16,Romania,5.351198247239668,21.322995694427977,2.5339866056381375
2021-04-17,Romania,5.3693603206897285,21.747394312311961,2.5385598794203532
2021-04-18,Romania,5.381201741635147,22.123402558332462,2.5485182220218712
2021-04-19,Romania,5.3904448463731169,22.516898465749176,2.5585992054871047
2021-04-20,Romania,5.4057681155965263,22.981584054849673,2.5742671926483771
2021-04-21,Romania,5.4214834848512421,23.461399477158135,2.5836805659353
2021-04-22,Romania,5.437109978098861,23.918206469629606,2.5906780589962675
2021-04-23,Romania,5.45030022315197,24.390817707362885,2.6007149975875787
2021-04-24,Romania,5.4618070520706752,24.859659556795219,2.6099766253606225
2021-04-25,Romania,5.4698686287143108,25.262759300978704,2.6182684293830238
2021-04-26,Romania,5.47643499723857,25.685228786708663,2.6262983045669772
2021-04-27,Romania,5.4869903300813077,26.127763338040626,2.6376342375080868
2021-04-28,Romania,5.4987010510162921,26.565817493014869,2.6462783531521357
2021-04-29,Romania,5.5083728517884882,26.986101674570357,2.6547295110518028
2021-04-30,Romania,5.5169258604713605,27.397085243383284,2.6636911107636472
2021-05-01,Romania,5.5237588570169072,27.710854144434592,2.6684409581173836
2021-05-02,Romania,5.5294207814689553,27.926629405662091,2.6740288657454463
2021-05-03,Romania,5.5329862777536247,28.274641709447394,2.6815655126864129
2021-05-04,Romania,5.5381829101685236,28.722179457178811,2.6879228494210023
2021-05-05,Romania,5.5463595028213426,29.215462208562503,2.6973451661097472
2021-05-06,Romania,5.5548915995025459,29.740635762492357,2.7020489832258381
2021-05-07,Romania,5.5623258160960933,30.224231029102604,2.7068026756921619
2021-05-08,Romania,5.5691483566408042,30.80262039928121,2.71324960995218
2021-05-09,Romania,5.57362875299852,31.346003078664886,2.7169778756621028
2021-05-10,Romania,5.57687011325731,31.865980000179846,2.7217733430452475
2021-05-11,Romania,5.5829136817398286,32.4193324763595,2.7282849215319596
2021-05-12,Romania,5.5877757221280131,32.966986432084191,2.7350799996631792
2021-05-13,Romania,5.5927580065257994,33.506688599174019,2.7396543182179345
2021-05-14,Romania,5.5971233868743306,34.083410237219475,2.7473251105683234
2021-05-15,Romania,5.6009345991786184,34.705652074899263,2.7521762587577729
2021-05-16,Romania,5.603888419414452,35.237141053333346,2.7542706915483639
2021-05-17,Romania,5.6059377955780736,35.732002660843094,2.7577402029859432
2021-05-18,Romania,5.6094980638623255,36.238872985311623,2.7644710206790113
2021-05-19,Romania,5.61319426015743,36.732485100721611,2.767680098055378
2021-05-20,Romania,5.6164251644153858,37.192334789436011,2.7717660944785285
2021-05-21,Romania,5.6189555166174081,37.636573668904042,2.7750769691686026
2021-05-22,Romania,5.6213342568073266,38.031041984398392,2.7793898269775195
2021-05-23,Romania,5.6229392529354705,38.31369382696532,2.7838031580327334
2021-05-24,Romania,5.6241416930314729,38.614905071014022,2.7865544125015225
2021-05-25,Romania,5.6261335611905032,38.974696059739735,2.7914220455436674
2021-05-26,Romania,5.6281149733486995,39.348613105593273,2.7952696294493524
2021-05-27,Romania,5.6297199694768425,39.700865317717088,2.7980944244270272
2021-05-28,Romania,5.6313981576108292,40.064091102717029,2.8012525518469387
2021-05-29,Romania,5.6327835777214412,40.466275946827473,2.8073389726997489
2021-05-30,Romania,5.6336096017873905,40.827494179667134,2.8096185540987988
2021-05-31,Romania,5.6344094858512532,41.162781530436476,2.8125600216008175
2021-06-01,Romania,5.6356694339518478,41.438652656462025,2.8157346439352193
2021-06-02,Romania,5.6365268260203019,41.729705895699723,2.8210569665220353
2021-06-03,Romania,5.6375515141021122,42.0465906849998,2.8283339732069166
2021-06-04,Romania,5.6387278141960291,42.402131309386164,2.8382208549709196
2021-06-05,Romania,5.6396636262707442,42.769424478710846,2.8482250621557332
2021-06-06,Romania,5.64029621432125,43.073181758962832,2.8562477348838544
2021-06-07,Romania,5.6407615063583982,43.331471119584656,2.8618511296146631
2021-06-08,Romania,5.6418175624427143,43.590084616232353,2.886983692781568
2021-06-09,Romania,5.6425494825011508,43.829908679379912,2.9077341299034369
2021-06-10,Romania,5.6432448065566652,44.0471530087247,2.9210868358860766
2021-06-11,Romania,5.6437832905996572,44.262693009933415,2.9347030652228283
2021-06-12,Romania,5.6444472466526685,44.467881570315662,2.9457503633098288
2021-06-13,Romania,5.6448079786814684,44.632286499441754,2.9483405975219639
2021-06-14,Romania,5.6450693787023392,44.794699560408816,2.95070459058175
2021-06-15,Romania,5.6456078627453321,44.963694673901387,2.9593130341454921
2021-06-16,Romania,5.6461515747887416,45.131393243290432,2.965602236331498
2021-06-17,Romania,5.646606410825056,45.283015711395976,2.9734183895488253
2021-06-18,Romania,5.6469723708542734,45.436264087631322,2.9822060103319941
2021-06-19,Romania,5.64730173488057,45.569468310266345,2.9909192994279779
2021-06-20,Romania,5.6475788189026934,45.675831978758424,2.9924388293145325
2021-06-21,Romania,5.6477147469135449,45.780601107123189,2.9983837553527688
2021-06-22,Romania,5.6479290949306584,45.90476611703653,3.0051197651072874
2021-06-23,Romania,5.6482741429582077,46.041143735924919,3.0198382249356484
2021-06-24,Romania,5.6486296469865911,46.174975318610031,3.03306841456902
2021-06-25,Romania,5.648969467013722,,3.0458426575303421
2021-06-26,Romania,5.6492936030396015,,3.0702842166828308
2021-06-27,Romania,5.6495340910588023,46.427336126758519,3.0771864560487865
2021-06-28,Romania,5.649727527074246,46.6166420218727,3.0824481547044558
2021-06-29,Romania,5.6501091711047158,46.724150622456186,3.1094435294335363
2021-06-30,Romania,5.6503810271264214,46.832893031138177,3.1260409033375529
2021-07-01,Romania,5.65054309513936,46.932209355067592,3.1328903992605635
2021-07-02,Romania,5.6507365311548048,,3.1362063541994343
2021-07-03,Romania,5.6510397551790135,47.039524519635641,3.1385359481477781
2021-07-04,Romania,5.6512122791927881,47.18644178736551,3.1387176662031857
2021-07-05,Romania,5.6513586632044754,47.272468534233887,3.1427992588200144
2021-07-06,Romania,5.6516252912257636,47.359802281206612,3.1470912000592031
2021-07-07,Romania,5.6519389712508072,47.448443028283691,3.1540389791784218
2021-07-08,Romania,5.6520958112633295,47.53371694309196,3.1604262246559123
2021-07-09,Romania,5.6523781232858692,47.6183216738468,3.1629506443921143
2021-07-10,Romania,5.6525663313008954,47.682809058995474,3.1646026211374294
2021-07-11,Romania,5.6527022593117486,47.727581654570116,3.1646190100958531
2021-07-12,Romania,5.6529061513280272,47.790824775619448,3.1646898337610687
2021-07-13,Romania,5.6531727793493154,47.8667196576789,3.1658352800173124
2021-07-14,Romania,5.6535857913822891,47.945730427987115,3.1664362565366351
2021-07-15,Romania,5.6539099274081686,48.023125746166365,3.1665321271938947
2021-07-16,Romania,5.6542863434382218,48.102643632515068,3.1667836296240823
2021-07-17,Romania,5.6545425154586741,,3.1668250757219942
2021-07-18,Romania,5.65477254747704,,3.1667887044761991
2021-07-19,Romania,5.6550130354962409,48.205279736709535,3.1667464809305539
2021-07-20,Romania,5.6555096955358941,48.361915857215358,3.16683814441662
2021-07-21,Romania,5.65604295157847,48.441250763549462,3.1667244367417675
2021-07-22,Romania,5.6564507356110267,48.524768070217483,3.1668658435255508
2021-07-23,Romania,5.6569944476544372,48.610679801076671,3.1667462989472832
2021-07-24,Romania,5.6576531757070292,48.674539826175263,3.1664699962945271
2021-07-25,Romania,5.6582230277525261,48.71637951351574,3.1662434906661048
2021-07-26,Romania,5.6586621797875889,48.7914065475059,3.1661825465457474
2021-07-27,Romania,5.6595770798606342,,3.1659478398708236
2021-07-28,Romania,5.6604083319270009,48.874390598131342,3.165575269462737
2021-07-29,Romania,5.66129709199796,49.033771418856311,3.1651706560283688
2021-07-30,Romania,5.6620969760618225,49.11659862946923,3.1650005124497596
2021-07-31,Romania,5.6629125441269377,49.174901290124119,3.1648216516231238
2021-08-01,Romania,5.663707200190383,49.213358461194538,3.1648391411383856
2021-08-02,Romania,5.6644234362475672,49.278091562362832,3.1649004409872652
2021-08-03,Romania,5.665641560344822,49.358560944787506,3.164773634299181
2021-08-04,Romania,5.6670583484579389,49.438366371159169,3.1640746802068667
2021-08-05,Romania,5.668333980559785,49.518171797530833,3.1635470833571597
2021-08-06,Romania,5.6695364206557883,49.598520935945913,3.1633371939479336
2021-08-07,Romania,5.6708695607622257,49.651454440172124,3.1633310623751396
2021-08-08,Romania,5.6719569848490456,,3.1630011088385404
2021-08-09,Romania,5.6729032529245957,49.687287155033005,3.1627499769606486
2021-08-10,Romania,5.6745343890548261,49.828166082280781,3.1622093730307022
2021-08-11,Romania,5.6762387171908992,49.901807696160326,3.1619967248083789
2021-08-12,Romania,5.6781783053457557,49.973342425871657,3.161192845285326
2021-08-13,Romania,5.680180629505621,50.050241084011247,3.1603546091457644
2021-08-14,Romania,5.682313653675922,50.100288732007044,3.1596283006716352
2021-08-15,Romania,5.6840022978107436,50.1293511863274,3.1592414803586752
2021-08-16,Romania,5.6854975059301216,50.19141800728282,3.1588704093483364
2021-08-17,Romania,5.6883415381571885,50.261410476871013,3.15784249480494
2021-08-18,Romania,5.6911698863830038,50.334555430710907,3.1568243073175122
2021-08-19,Romania,5.6942805466313589,50.402806976160107,3.1563851636401026
2021-08-20,Romania,5.6975637308934877,50.472067525689866,3.155392143818641
2021-08-21,Romania,5.7006534791401737,50.520102393524979,3.1550575564375904
2021-08-22,Romania,5.7033563553559716,50.549598771879964,3.15438733185141
2021-08-23,Romania,5.705525975529194,50.610567712747724,3.1543790202869868
2021-08-24,Romania,5.709614271855604,50.68070656634761,3.1534022755699458
2021-08-25,Romania,5.7140528442099789,50.751315939985062,3.15223368232094
2021-08-26,Romania,5.7190351286077652,50.82069150552401,3.1511329854724823
2021-08-27,Romania,5.7239808170026283,50.89060555510595,3.1501456793957274
2021-08-28,Romania,5.7292872374262931,50.936157122742785,3.1489617979988775
2021-08-29,Romania,5.7338251417886,50.965559397090267,3.1482020108447388
2021-08-30,Romania,5.7374795140803645,51.021133041527264,3.1471991485732405
2021-08-31,Romania,5.7443438786284151,51.084444126582021,3.1462596642594187
2021-09-01,Romania,5.7518878832307285,51.141973043175128,3.1440418539039894
2021-09-02,Romania,5.7595730438443118,51.198628883698525,3.1422067064968169
2021-09-03,Romania,5.7675196044787649,51.2553056362236,3.1408686382680169
2021-09-04,Romania,5.7757171091332538,51.290437799028552,3.1389452608063606
2021-09-05,Romania,5.7822102856516695,51.311443904705676,3.1364149264743109
2021-09-06,Romania,5.7876212660836819,51.35366523607663,3.1357408881136508
2021-09-07,Romania,5.798249790932263,51.400685871830767,3.1343208220176075
2021-09-08,Romania,5.809118803800045,51.450221175785657,3.1311563193253864
2021-09-09,Romania,5.8207563327291858,51.4973934235519,3.1319916542495339
2021-09-10,Romania,5.8339308937810426,51.55070857180857,3.1287721760263674
2021-09-11,Romania,5.8477746388863272,51.588480874824313,3.1255671410014223
